时间,前流通盘,后流通盘,前总股本,后总股本
2015/6/11,309637656.3,344946892.3,427384192.8,473100427.6
2015/6/10,309326656.4,344526625.5,426831118.3,472490584.3
2015/6/9,309030630.6,343089528.8,426420874.4,469647163.1
2015/6/8,308538963.3,342829535.3,426247183.4,468918304.9
2015/6/5,308448256.5,342719890,426190239.3,468777406.3
2015/6/4,308225355.9,342546048.4,425978473.9,468496854.4
2015/6/3,308111442.8,341133299.9,425627247,466863133.5
2015/6/2,307936924.2,340580352.2,425483627.1,466510786.5
2015/6/1,307762619.3,340228698.4,425376457.4,466068136.5
2015/5/29,307689619.9,339881513.4,425275492.9,465175959.1
2015/5/28,307331736.8,339406973.9,424576302.5,464468540
2015/5/27,306984385.6,338604238.9,424256711.6,463220643
2015/5/26,306865961.9,338237606.5,423971640.3,462759447.6
2015/5/25,305496416.5,337492757,422870982,459843000.4
2015/5/22,305471032.5,337322868.1,422835589.1,459623931.9
2015/5/21,305336579.1,336903420.2,422631138.7,458999793.1
2015/5/20,305004031.1,336507800.6,422170590.9,458434316.3
2015/5/19,304792409.8,335994963.9,421750058.7,457763748.5
2015/5/18,304552749.2,335670627.8,421677847.3,457369645.3
2015/5/15,304492671.2,335534748.9,421568796.9,457192035.8
2015/5/14,304470585.8,335306565.7,421545361.1,456720470.2
2015/5/13,304347976.7,335002227.6,421315410.2,456321337.6
2015/5/12,304277793.7,334793613.8,421241739.2,455989357.1
2015/5/11,303936096.2,334446042.4,421156547.6,455544849.1
2015/5/8,303869552.2,334253554.6,421001598.8,455479071
2015/5/7,303813992.3,334030024.3,420895351.5,455112488.1
2015/5/6,303666462.6,333758144.6,420856011.7,454790534.6
2015/5/5,303616383.9,333635764.4,420773302.5,454646067.2
2015/5/4,303602143.1,333493558.1,420773302.5,454487032.4
2015/4/30,303473450.4,333221390.1,420734268,454223434.2
2015/4/29,303118224.4,332609956.9,420578809.4,453558464.9
2015/4/28,303080021.7,332179867.8,420503556.5,453003051.5
2015/4/27,303037492.3,331925475.7,420460417.5,452449199.7
2015/4/24,302924211.9,331699770.2,420323876.8,452208738.7
2015/4/23,302840541,331226344.2,420075387.2,451743048.5
2015/4/22,302748602.5,331077975.6,419999596.7,451461175.2
2015/4/21,302741442.9,330973621.9,419998480.1,451184865.4
2015/4/20,302636089,330718382.9,419824834.6,451010226.3
2015/4/17,302599227.7,330665641.2,419561513.8,450916057.5
2015/4/16,302578432.8,330527186.4,419543823.3,450834710
2015/4/15,302534163.6,330367104.9,419482712.3,450666300
2015/4/14,302533519.7,329148426.8,419434079.2,450522519
2015/4/13,302459369.5,329086691,419243928.3,450378004.2
2015/4/10,302137773.2,328825235.4,419220861.1,450081039.9
2015/4/9,302053111.6,328618529.4,419212398.4,449807671.5
2015/4/8,302002859.9,328542212.2,419169361.9,449681661.2
2015/4/7,301912713.4,328386396.7,419101694.9,449508121.4
2015/4/3,301899748.4,328331514.9,419094403.1,449393160.8
2015/4/2,301877542.1,328312215.9,419094403.1,449381745.7
2015/4/1,301584967.5,328310465.3,418931681.1,449266075.5
2015/3/31,301558760.3,328111488.1,418894951.9,448943375.4
2015/3/30,301418449.4,328089156.3,418789224.1,448776854.3
2015/3/27,301407232,328065599,418771937.3,448771132.4
2015/3/26,301377545.9,328061589.6,418771459.3,448703185.8
2015/3/25,301197275.4,327855155.4,418573148.6,448594895.2
2015/3/24,301273514.4,327830511.7,418671913.9,448499514.4
2015/3/23,301257286.9,327802638,418650904.5,448416879.5
2015/3/20,301245777.7,327675434.9,418346793.1,447827385.2
2015/3/19,301152148.3,327550043.6,418245005.2,447574786.7
2015/3/18,301040667.1,327282051,417927548.2,447295401.6
2015/3/17,301001547.2,327213789.3,417872746.7,447133083.2
2015/3/16,300973535.6,327168897,417847913.8,447052933.5
2015/3/13,300860575.4,326993852.1,417790314.7,447050209.7
2015/3/12,300843601.8,326900038.8,417725482.6,447018691.1
2015/3/11,300839445.3,326901967.6,417719882.6,447018601.1
2015/3/10,300835517,326880802.6,417719882.6,446991374.5
2015/3/9,300778612.6,326772164.7,417586439.1,446726422
2015/3/6,300768594.3,326729218.3,417386555,446682708.6
2015/3/5,299827067.7,326052708.6,415944867.3,446069140.1
2015/3/4,299820573.6,326035779.9,415944867.3,446069140.1
2015/3/3,299794378.2,326043141.7,415919779.3,446035530.9
2015/3/2,299785969.2,326032107.7,414997340.3,445868052.9
2015/2/27,299780231.6,325987577.3,414952439.3,445816054.3
2015/2/26,299773013.8,325981901.5,414937446.3,445707357.7
2015/2/25,299767479.4,325835347.4,414930386.8,445361306.1
2015/2/17,299775382.6,325636823.6,414887143,445325391.9
2015/2/16,299623385.2,325326875.2,414777629.5,445119851.2
2015/2/13,299575911.7,325203708.4,414688835.5,444777139.5
2015/2/12,299404277.9,325198542,414499118.5,444253749.4
2015/2/11,299178941.4,324890316.9,414192289,443947450.2
2015/2/10,299017769.6,324611087.7,414043889,443667373.7
2015/2/9,299012955.5,324593999.6,414022189.8,443616799.9
2015/2/6,298789015.2,324430021.2,413967312.1,443554046.1
2015/2/5,298743394.4,324426016.1,413905333.1,443440063.8
2015/2/4,298740566.4,324405178.2,413892252.3,443439297.3
2015/2/3,298731645.5,324376291.4,413884201.6,443407904.7
2015/2/2,298726586,324376258.7,413865220.8,443407593.6
2015/1/30,298706719.1,324374668.8,413859861.1,443400905.5
2015/1/29,298703267.8,324371329.7,413848246.6,443184943.6
2015/1/28,298699023.1,324311420.3,413785165.6,443110176.6
2015/1/27,298634008.8,324254200.7,413684562.1,443052931.1
2015/1/26,298615227.2,324172902,413556231.2,442967628.3
2015/1/23,298614374.5,323780100.5,412817031.7,441416609.2
2015/1/22,298586718.7,323606210.4,412711005.4,441371469.5
2015/1/21,298526324.8,323578229.7,412518121.7,441211018.5
2015/1/20,298523371.3,323541326.7,412414221.7,441079807.6
2015/1/19,298521844.4,323537469.1,412403930.1,441064477.6
2015/1/16,298466496.8,323518389.6,412380055.6,441056713.6
2015/1/15,298433396.8,323512358,412295439.4,441033716.6
2015/1/14,298318289,323157824.2,412101760.4,441020012.7
2015/1/13,298254515.7,323147304.3,411985169.2,441010871.4
2015/1/12,298209368.3,323122947,411982963.3,441006780
2015/1/9,298166725.4,323083960.9,411899661.2,440994982.7
2015/1/8,298038556,323006576.8,411786235,440936043.2
2015/1/7,298037216,323006576.8,411761241.8,440925075.1
2015/1/6,298037005.5,322951132.8,411698857.8,440925109.9
2015/1/5,298016504.5,322847132.4,411616056.8,440918434.6
2014/12/31,298005862.4,322788617.8,411582316.1,440914057.2
2014/12/30,296235436.4,320927749.4,409389690.1,438237039.9
2014/12/29,296206151.2,320912956,409154770,438398720.4
2014/12/26,296062616.1,320717127.7,409005958.2,437327435.7
2014/12/25,295995781.4,320713116.1,408996787.6,437277390.9
2014/12/24,295851837.1,320682329.7,408756228.8,437217558.5
2014/12/23,295820868.3,320665409.4,408706428.5,437203581.6
2014/12/22,295720330.3,320656781,408661921.5,437173993.1
2014/12/19,295680930.8,320186140.2,408530372.1,436873463.4
2014/12/18,295629692.1,320186129.7,408530473.7,436743167.3
2014/12/17,295613763.7,320175971.6,408522893,436726354
2014/12/16,295544078.3,320083251.2,408350852.6,436655327.8
2014/12/15,295522017.6,320083160.5,408246028.4,436649484.8
2014/12/12,295213844.6,320055373.7,407925794.6,436647779.8
2014/12/11,295144571.7,319954066.7,407769015,436646660.9
2014/12/10,295134755.8,319880420.6,407755420.3,436508541.4
2014/12/9,295138271.1,319879504,407654621,436507195.2
2014/12/8,295118262.2,319860071.8,407654561.4,436277634.9
2014/12/5,294997310.7,319825400.8,407520722.8,436120143.4
2014/12/4,294939549.4,319800390,407409237.8,436079367.2
2014/12/3,294933932,319797521.5,407409237.8,436068117.2
2014/12/2,294915669,319779766.8,407406858.7,435919642.8
2014/12/1,294916454,319778166.8,407349786.5,435907651.9
2014/11/28,294873552.4,319752641.5,407256686,435888530.9
2014/11/27,294800650.2,319680483.4,407141855.5,435863710.6
2014/11/26,294754049.8,319644736.6,407114619.3,435806431.3
2014/11/25,294735586.8,319644708,407113298.4,435799026.4
2014/11/24,294730438.8,319638662.2,407041810.8,435798975.4
2014/11/21,294728501.7,319635196.7,407040687.4,435797626.4
2014/11/20,294682246.5,319659162.1,406976579.6,435772094.2
2014/11/19,294625059.1,319657963.8,406892117.9,435753449.5
2014/11/18,294623237.9,319644650.6,406892117.9,435753536.7
2014/11/17,294609178.4,319606582.1,406893917.9,435647032.9
2014/11/14,294367113.5,319582078.1,406827150.4,435513670.3
2014/11/13,294350138,319519446.6,406806002.4,435462889.5
2014/11/12,294360897.7,319507753.8,406805887.9,435443833.8
2014/11/11,294341024.1,319504095.6,406786436.8,435431618
2014/11/10,294329853.4,319475656.1,406762774.6,435423618
2014/11/7,294287755,319444884.5,406658574.1,435401969.9
2014/11/6,294265659.1,319410635.2,406532830,435243994.2
2014/11/5,294268080.9,319391602.5,406516552.3,435212484
2014/11/4,294197036,319350671.9,406351675.2,435143784.3
2014/11/3,294196305.1,319322944.5,406340813.2,435074129.9
2014/10/31,294184326.4,319283787.5,406320837.4,435074133
2014/10/30,294182328.4,319269339.6,406318971.2,435046132.1
2014/10/29,294181755.4,319248771.9,406318869.3,435007635.8
2014/10/28,294104663,319199400.3,406277869.6,434919322.2
2014/10/27,294085804,319187514.1,406242147.3,434902413.6
2014/10/24,294078226.8,319164126.3,406223943.3,434902154.9
2014/10/23,294076462.5,319164026,406223943.3,434902154.9
2014/10/22,294075296.2,319158616.7,406222842.4,434895183.4
2014/10/21,294050760.1,319158616.7,406171893.9,434892321.1
2014/10/20,294050747.3,319153593.7,406171893.9,434887048.3
2014/10/17,294045936.3,319149187.7,406168785.1,434881106.6
2014/10/16,294046330.8,319151101.6,406158124.2,434881252.6
2014/10/15,294020491.8,319130084.1,406107282.4,434631463.6
2014/10/14,294013405.6,319013952,406049512.8,434615175.8
2014/10/13,293990697.3,319012810.4,406049359.1,434608540.7
2014/10/10,293971335.3,319003039.6,406019290.8,434598236.5
2014/10/9,293953534,318884699.4,406014678.2,434445463.1
2014/10/8,293961161.8,318858525.1,405976705.3,434327405
2014/9/30,293951062.8,318853519.4,405961485.9,434316950
2014/9/29,293912034.2,318767169,405928628.3,433987916.2
2014/9/26,293878659.6,318699107.1,405833304.7,433773917.2
2014/9/25,293836805.4,318574763.4,405761500.4,433607216.3
2014/9/24,293830675.2,318515001.7,405702665.6,433510200.5
2014/9/23,293810913.3,318486082.2,405691943.6,433404121.4
2014/9/22,293793442.7,318479220,405679063.6,433403458.7
2014/9/19,293399847.7,318446814.7,405234658,433380554.1
2014/9/18,293345402.2,318411833.7,405187921.8,433363468.9
2014/9/17,293314608.9,318343431.6,405180008.2,433332178.8
2014/9/16,293313761.1,318327341.9,405179871.4,433316584.3
2014/9/15,293265900.2,318270481.1,405133437,433281176.7
2014/9/12,293257564.2,318241909.6,405133437,433187859
2014/9/11,293133293.2,318217150.6,404976844.4,433113815.9
2014/9/10,293128788.8,318220093.8,404969644.4,433113815.9
2014/9/9,293119149,318208710.1,404959219.7,432803606.5
2014/9/5,293076586.1,318147300.1,404764078.3,432720369.8
2014/9/4,293065838.9,318132149.1,404758442.2,432659216.1
2014/9/3,292982168.3,318076612.7,404652519.6,432632635.1
2014/9/2,292916052.9,318054010.2,404558909.1,432611051
2014/9/1,292909218.7,318052402.2,404538869.1,432593884.5
2014/8/29,292788029.4,317717085.4,404331368.5,432567278.8
2014/8/28,292788029.4,317717085,404325018.7,432566707.3
2014/8/27,292788029.4,317717085,404325018.7,432566707.3
2014/8/26,292757872.2,317690532.3,404319244.9,432443398.7
2014/8/25,292668306.8,317602194.6,404206516.7,432424124.3
2014/8/22,292668299,317535924.3,404150886.6,432383492
2014/8/21,292296389.9,317513873.4,404071144,432198239.9
2014/8/20,292287008.4,317485678.8,404060296.7,432066299.9
2014/8/19,292267224.9,317476419.7,404036327.8,432002340.4
2014/8/18,292174301.1,317230890.5,404011684.3,432002363.4
2014/8/15,292141027.7,317186102.3,403956022.8,431991483.8
2014/8/14,292115807.3,317164881.8,403941492.8,431982483.8
2014/8/13,292108820.8,317164881.8,403925290.3,431979242.3
2014/8/12,291970074.1,317085420,403867299.2,431884449
2014/8/11,291934060.6,317034278.8,403842128.6,431870951.3
2014/8/8,291865716.7,316719919.4,403767419.9,431645478.8
2014/8/7,291807558.5,316400962.7,403752015.5,431309204.2
2014/8/6,291806523.5,316400690.7,403751795.5,431308321
2014/8/5,291734216.5,316383462.8,403724711.3,431153847.5
2014/8/4,291719246,316368289.3,403724711.3,431114347.5
2014/8/1,291706296.7,316303378.7,403652684.2,431089247.6
2014/7/31,291679327,316284161.7,403622358.9,431011823.7
2014/7/30,291483185,316244981.9,403439120.3,430899282.5
2014/7/29,291337309.3,316004129,403311723.5,430787260.6
2014/7/28,291087563,315936921.8,403183606.5,430637191.6
2014/7/25,291057524.7,315916521.7,403176394.7,430499273.5
2014/7/24,290979078,315789378.9,403027584.7,430277581.8
2014/7/23,290952848.7,315787006.2,402980179.5,430275914.1
2014/7/22,290943289.5,315712107.4,402931831.6,430089279.1
2014/7/21,290939977,315486502.3,402869592.1,430078887.3
2014/7/18,290869901.5,315365974,402824320.6,430012254.2
2014/7/17,290168278.4,314925822.2,401766240.7,429870352.1
2014/7/16,289809377,314777604.5,401581570.6,429561613.1
2014/7/15,289730577.9,314614243.7,401519120,429419308
2014/7/14,288342273.2,314442390.3,401501379.8,429248664.1
2014/7/11,288297145.7,314247674.1,401495571.6,429172138
2014/7/10,287488237.7,313281252.1,400832560.5,428902196.3
2014/7/9,287271030.2,312879758.2,400555508.2,428673973.8
2014/7/8,287196003.4,312715915.8,400512821.2,428475600.9
2014/7/7,287159108.9,312642914.7,400499480.6,428407745.5
2014/7/4,287053783.3,312476767.8,400433898.2,428272022.5
2014/7/3,286744333.8,311926772.7,400366699.2,427823274.8
2014/7/2,260849867.7,310849422.4,400305155.2,427738460.6
2014/7/1,260807386.2,310788059.3,400270926,427637441.6
2014/6/30,260763731.5,310702720.8,400158718.8,427454848.1
2014/6/27,257882065.2,310334330.9,395050032.3,427408728.4
2014/6/26,257628622.8,310282577.2,394847926.7,427417223.2
2014/6/25,256451269.1,310145604.5,394716012.8,427171130.6
2014/6/24,256427404.2,309671199.1,394714447.7,426552920.5
2014/6/23,256362570.6,309450870.6,394644765.5,426463802.1
2014/6/20,256162591.1,309147290.2,394494537.1,426227027.5
2014/6/19,255778067.4,308832532.9,394208099.1,426079326.9
2014/6/18,255415026.8,308667155.4,393137113.7,425526889.1
2014/6/17,255036547.1,308499616.9,392890866.7,425306699.9
2014/6/16,254725712.9,307925532.1,392556367,424585339.2
2014/6/13,254569950.7,307639013.6,392439497,424169363.7
2014/6/12,254285983.5,307552255.7,392334781.9,424044894.3
2014/6/11,254058040,307231983.9,392129563.2,423550556.2
2014/6/10,254019876.2,307109222.8,392105743.7,423342084.8
2014/6/9,253944501.9,307040078.6,392078031.4,423253861.2
2014/6/6,253890393.7,306881893.2,392016976.2,423023522
2014/6/5,253833662.8,306800938.9,391944273.5,422928897.1
2014/6/4,253733328.7,306439852.1,391909117.9,422678450.8
2014/6/3,253660898.7,306375141.2,391846060.5,422605708.3
2014/5/30,253624809.2,306264476,391721979.9,422518927.4
2014/5/29,253548659,306152088.4,391685468,422289534.7
2014/5/28,253485128.5,306094769.4,391544111.1,422160566.5
2014/5/27,253406888.1,305708637.5,391485239.1,421757466.7
2014/5/26,253282630,305625094,391402729.7,421582581.6
2014/5/23,253232577.6,305505559.4,391303632.4,421349931.7
2014/5/22,253050227.6,305296012.4,391275242.8,421088764.7
2014/5/21,252811026.6,304768268.5,391200066.3,420511949.1
2014/5/20,252576829.1,304405564.6,390605125.9,420256441.8
2014/5/19,252480055.3,304162183.1,390517227.4,419967097.4
2014/5/16,252336226,303933504.8,390404900.4,419731194.6
2014/5/15,251854912,302788863.8,390295664.1,418560076.5
2014/5/14,251690677.3,302640451.5,390206786.4,418332909.9
2014/5/13,251610559.6,302525185.6,390183556.4,418241556.2
2014/5/12,251554197.5,302398498,390130411.1,417923990
2014/5/9,251477608.8,302291534.8,390029728.7,417834574.6
2014/5/8,251437230.8,302205273.8,389892018.6,417743359
2014/5/7,251364848,302100459.7,389817152.3,417621551.2
2014/5/6,251329782,302035536.7,389741497.8,417557036
2014/5/5,251232229.8,301970324.7,389602192.4,417517239.8
2014/4/30,251219349.7,301893529.5,389546380.3,417474510.9
2014/4/29,251130368.4,301642543.7,389514667.5,417023906.2
2014/4/28,251012272.9,301608719.4,389505212.5,416901605.2
2014/4/25,250870293.6,301368829.6,389447100.9,416704393.4
2014/4/24,250749095.5,301274199.2,389395058.5,416656367.5
2014/4/23,250671615.2,301211851.2,389242681.6,416570133.5
2014/4/22,250648282.9,301072269.5,389153106.6,416417136.5
2014/4/21,250533680,300893668.7,389031435.7,416233238
2014/4/18,250513015.1,300846810.1,389020146.1,416183859.3
2014/4/17,250443106,300754487.3,388793272.5,416087252.2
2014/4/16,250423673.5,300706849.6,388787507.3,415998283.9
2014/4/15,250347857.9,300547383.8,388703228,415852180.2
2014/4/14,250293196.2,300481629.1,388622342.4,415846996.1
2014/4/11,250217703.2,300266872,388571565.6,415663090.3
2014/4/10,250112908.2,300136774.6,388419157.9,415588306.4
2014/4/9,250079429.7,300100118.4,388411023.5,415540566.3
2014/4/8,250078822.3,300093134.4,388410755.8,415536467.3
2014/4/4,250129357.4,300079297.5,388332063.3,413226484.1
2014/4/3,250155110.9,300041924.7,388322956.7,413158067.4
2014/4/2,250140566.4,300016888.3,388305645.4,413063372.7
2014/4/1,250091607.8,299978941.3,388251830.8,413035088.8
2014/3/31,250069752.5,299962026.8,388243976.8,413018826.6
2014/3/28,249464931.1,299797974.3,387876747.8,412844000.5
2014/3/27,249442755.3,299769494.1,387855892.5,412819371.6
2014/3/26,249424205.7,299721462.2,387726907.2,412792207
2014/3/25,249246967.4,299713274.2,387726234.8,412738926.2
2014/3/24,249246160.5,299686984.6,387725618,412739549.5
2014/3/21,249229092.8,299677729.5,387705259.5,412739582.1
2014/3/20,249222833.9,299663051.1,387705259.5,412697547
2014/3/19,249211480.8,299646742.5,387704990.7,412676984.7
2014/3/18,249184684.3,299628658.5,387688705.6,412615116.1
2014/3/17,249133667.8,299613353.6,387670202.9,412580729.1
2014/3/14,249110095.8,299596630.1,387654202.9,412546349.7
2014/3/13,249028322.2,299596499.9,387654219.4,412521169.7
2014/3/12,249024569.6,299596284.3,387641010.8,412504563.5
2014/3/11,249022524.3,299594135.1,387619010.8,412504563.5
2014/3/10,249011079.4,299587188.5,387594272.8,412491759.1
2014/3/7,248978536.4,299553252.9,387576929.2,412487338.3
2014/3/6,248934348,299549365.9,387524973.5,412484136.3
2014/3/5,248934348,299549365.9,387524973.5,412484136.3
2014/3/4,248929409.7,299548634.1,387523929,412470594.1
2014/3/3,248921664.5,299533059.4,387517929,412443737.9
2014/2/28,248921614.9,299511264.6,387514282,412443737.9
2014/2/27,248914199.6,299493344.6,387525462,412430744.6
2014/2/26,248904294.7,299474341.6,387525442,412423206.3
2014/2/25,248894845,299472938.7,387517943.1,412417541.9
2014/2/24,248862167.3,299432457.6,387448765.6,412417575.9
2014/2/21,248790483.7,299417753.5,387447591.4,412367495.4
2014/2/20,248772474,299409632.8,387415847.9,412366818.7
2014/2/19,248740163,299401130.8,387390747.9,412366818.7
2014/2/18,248734579.4,299394217.4,387367612.9,412328706.5
